WP-Line511 DataID´s:;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
B2  ;178  ;Local Node State              ;LocalState                    ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
B3  ;179  ;Local Node Command            ;LocalCommand                  ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;0       ;0       ;0       ;0       ;0       ;TYPE_U32       
B4  ;180  ;NX Status Word Node 1         ;NXSW1                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
B5  ;181  ;NX Control Word 1             ;NXCW1                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
B6  ;182  ;NX Actual Speed Node 1        ;NXActSpeed1                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
B7  ;183  ;NX Speed Reference Node 1     ;NXSpeedRef1                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
B8  ;184  ;Motor Torque Limit Node 1     ;MotorTorqueLimit1             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
B9  ;185  ;Generator Torque Limit Node 1 ;GeneratorTorqueLimit1         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
BA  ;186  ;FC Temp. Node 1               ;FCTemperature1                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
BB  ;187  ;Motor Actual Speed Node 1     ;MotorActSpeed1                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
BC  ;188  ;Motor Current Node 1          ;MotorCurrent1                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
BD  ;189  ;Motor Torque Node 1           ;MotorTorque1                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
BE  ;190  ;Motor Power Node 1            ;MotorPower1                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
BF  ;191  ;Last Active Fault Node 1      ;LastActiveFault1              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C0  ;192  ;NX Status Word Node 2         ;NXSW2                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
C1  ;193  ;NX Control Word 2             ;NXCW2                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
C2  ;194  ;NX Actual Speed Node 2        ;NXActSpeed2                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C3  ;195  ;NX Speed Reference Node 2     ;NXSpeedRef2                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C4  ;196  ;Motor Torque Limit Node 2     ;MotorTorqueLimit2             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C5  ;197  ;Generator Torque Limit Node 2 ;GeneratorTorqueLimit2         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C6  ;198  ;FC Temp. Node 2               ;FCTemperature2                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C7  ;199  ;Motor Actual Speed Node 2     ;MotorActSpeed2                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C8  ;200  ;Motor Current Node 2          ;MotorCurrent2                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
C9  ;201  ;Motor Torque Node 2           ;MotorTorque2                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
CA  ;202  ;Motor Power Node 2            ;MotorPower2                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
CB  ;203  ;Last Active Fault Node 2      ;LastActiveFault2              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
CC  ;204  ;NX Status Word Node 3         ;NXSW3                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
CD  ;205  ;NX Control Word 3             ;NXCW3                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
CE  ;206  ;NX Actual Speed Node 3        ;NXActSpeed3                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
CF  ;207  ;NX Speed Reference Node 3     ;NXSpeedRef3                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D0  ;208  ;Motor Torque Limit Node 3     ;MotorTorqueLimit3             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D1  ;209  ;Generator Torque Limit Node 3 ;GeneratorTorqueLimit3         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D2  ;210  ;FC Temp. Node 3               ;FCTemperature3                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D3  ;211  ;Motor Actual Speed Node 3     ;MotorActSpeed3                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D4  ;212  ;Motor Current Node 3          ;MotorCurrent3                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D5  ;213  ;Motor Torque Node 3           ;MotorTorque3                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D6  ;214  ;Motor Power Node 3            ;MotorPower3                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D7  ;215  ;Last Active Fault Node 3      ;LastActiveFault3              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
D8  ;216  ;NX Status Word Node 4         ;NXSW4                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
D9  ;217  ;NX Control Word 4             ;NXCW4                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
DA  ;218  ;NX Actual Speed Node 4        ;NXActSpeed4                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
DB  ;219  ;NX Speed Reference Node 4     ;NXSpeedRef4                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
DC  ;220  ;Motor Torque Limit Node 4     ;MotorTorqueLimit4             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
DD  ;221  ;Generator Torque Limit Node 4 ;GeneratorTorqueLimit4         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
DE  ;222  ;FC Temp. Node 4               ;FCTemperature4                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
DF  ;223  ;Motor Actual Speed Node 4     ;MotorActSpeed4                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E0  ;224  ;Motor Current Node 4          ;MotorCurrent4                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E1  ;225  ;Motor Torque Node 4           ;MotorTorque4                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E2  ;226  ;Motor Power Node 4            ;MotorPower4                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E3  ;227  ;Last Active Fault Node 4      ;LastActiveFault4              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E4  ;228  ;NX Status Word Node 5         ;NXSW5                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
E5  ;229  ;NX Control Word 5             ;NXCW5                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
E6  ;230  ;NX Actual Speed Node 5        ;NXActSpeed5                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E7  ;231  ;NX Speed Reference Node 5     ;NXSpeedRef5                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E8  ;232  ;Motor Torque Limit Node 5     ;MotorTorqueLimit5             ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
E9  ;233  ;Generator Torque Limit Node 5 ;GeneratorTorqueLimit5         ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_OUTPUT        ;UNIT_PCT       ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
EA  ;234  ;FC Temp. Node 5               ;FCTemperature5                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
EB  ;235  ;Motor Actual Speed Node 5     ;MotorActSpeed5                ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_RPM       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
EC  ;236  ;Motor Current Node 5          ;MotorCurrent5                 ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_AMPERE    ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
ED  ;237  ;Motor Torque Node 5           ;MotorTorque5                  ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
EE  ;238  ;Motor Power Node 5            ;MotorPower5                   ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;10      ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
EF  ;239  ;Last Active Fault Node 5      ;LastActiveFault5              ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
F0  ;240  ;NX Status Word Node 6         ;NXSW6                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_INPUT         ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
F1  ;241  ;NX Control Word 6             ;NXCW6                         ;1           ;SCALE_NONE     ;0           ;0              ;VALUE_OUTPUT        ;UNIT_NONE      ;1       ;0       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U16       
F2  ;242  ;NX Actual Speed Node 6        ;NXActSpeed6                   ;100         ;SCALE_DIV      ;0           ;2              ;VALUE_INPUT         ;UNIT_PCT       ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_S16       
