WP-Line414 DataID´s:;;;;;;;;;;;;;;;;;;
Revision = 1.1.0;;;;;;;;;;;;;;;;;;
Target = CPU;;;;;;;;;;;;;;;;;;
Project number = 9564;;;;;;;;;;;;;;;;;;

Hex ;Dec  ;Beskrivelse                   ;Navn                          ;Scale Val   ;Scale Typ      ;Initial     ;Precision      ;Type                ;Unit           ;Enable  ;Supscr. ;Thresh. ;Holdtm. ;Invert  ;Offset  ;Scale   ;LogFlag ;Type
53  ;83   ;46 Digital Out                ;46                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
54  ;84   ;47 Digital Out                ;47                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
55  ;85   ;48 Digital Out                ;48                            ;1           ;SCALE_NONE     ;0           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
56  ;86   ;33 - 48 Output Enable         ;33_48_Output_Enable           ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
57  ;87   ;33 - 48 Supply +24V           ;33_48_24Vol                   ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;10      ;0       ;0       ;0       ;1       ;TYPE_U8        
58  ;88   ;33 - 48 Current Limited       ;33_48_Current_Limited         ;1           ;SCALE_NONE     ;0           ;0              ;BIT_INPUT           ;UNIT_NONE      ;1       ;1       ;1       ;1000    ;0       ;0       ;0       ;1       ;TYPE_U8        
59  ;89   ;33 - 48 Output Enable Reset   ;33_48_Output_Reset            ;1           ;SCALE_NONE     ;1           ;0              ;BIT_OUTPUT          ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;1       ;TYPE_U8        
5A  ;90   ;49 PT100/PT1000 In            ;49                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
5B  ;91   ;50 PT100/PT1000 In            ;50                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
5C  ;92   ;51 PT100/PT1000 In            ;51                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
5D  ;93   ;52 PT100/PT1000 In            ;52                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
5E  ;94   ;53 PT100/PT1000 In            ;53                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
5F  ;95   ;54 PT100/PT1000 In            ;54                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
60  ;96   ;55 PT100/PT1000 In            ;55                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
61  ;97   ;56 PT100/PT1000 In            ;56                            ;10          ;SCALE_DIV      ;0           ;1              ;VALUE_INPUT         ;UNIT_CELSIUS   ;1       ;1       ;1       ;60000   ;0       ;0       ;0       ;1       ;TYPE_S16       
62  ;98   ;49 PT100/PT1000 Mode          ;49_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
63  ;99   ;50 PT100/PT1000 Mode          ;50_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
64  ;100  ;51 PT100/PT1000 Mode          ;51_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
65  ;101  ;52 PT100/PT1000 Mode          ;52_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
66  ;102  ;53 PT100/PT1000 Mode          ;53_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
67  ;103  ;54 PT100/PT1000 Mode          ;54_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
68  ;104  ;55 PT100/PT1000 Mode          ;55_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
69  ;105  ;56 PT100/PT1000 Mode          ;56_Mode                       ;1           ;SCALE_NONE     ;0           ;0              ;OUTPUT_PARAMETER    ;UNIT_NONE      ;1       ;0       ;0       ;0       ;0       ;0       ;0       ;0       ;TYPE_U8        
